,precision,recall,f1-score,N Predictions
blanket1,0.9861325115562404,1.0,0.9930178432893716,640
blanket2,0.9343283582089552,0.978125,0.9557251908396946,640
canvas1,1.0,0.1984375,0.33116036505867014,640
ceiling1,1.0,0.99375,0.9968652037617556,640
ceiling2,1.0,1.0,1.0,640
cushion1,1.0,1.0,1.0,640
floor1,1.0,1.0,1.0,640
floor2,0.0,0.0,0.0,640
grass1,0.5318246110325319,0.5875,0.5582776540460282,640
lentils1,0.7643051771117166,0.8765625,0.8165938864628822,640
linseeds1,0.3802115743621655,0.9546875,0.5438362260792167,640
oatmeal1,0.6318681318681318,0.5390625,0.581787521079258,640
pearlsugar1,0.984375,0.984375,0.984375,640
rice1,0.04819277108433735,0.01875,0.02699662542182227,640
rice2,0.5391743892165122,1.0,0.7006020799124247,640
rug1,0.3474779823859087,0.678125,0.459502382212811,640
sand1,0.8483920367534457,0.865625,0.8569218870843001,640
scarf1,0.9937888198757764,1.0,0.9968847352024921,640
scarf2,1.0,1.0,1.0,640
screen1,1.0,0.996875,0.9984350547730829,640
seat1,1.0,0.9796875,0.9897395422257301,640
seat2,1.0,1.0,1.0,640
sesameseeds1,0.9394387001477105,0.99375,0.9658314350797267,640
stone1,0.0,0.0,0.0,640
stone2,0.10962566844919786,0.0640625,0.08086785009861933,640
stone3,0.7853577371048253,0.7375,0.7606768734891217,640
stoneslab1,0.027777777777777776,0.0140625,0.01867219917012448,640
wall1,0.9884105960264901,0.9328125,0.9598070739549839,640
,Macro Average
precision,0.7085957801057757
recall,0.7283482142857143
f1-score,0.6991634510443614
support,17920.0
,Weighted Average
precision,0.7085957801057757
recall,0.7283482142857143
f1-score,0.6991634510443613
support,17920.0
,
overall accuracy,0.7283482142857143
